url;metascore;userscore;rating
https://www.metacritic.com/movie/taken-2;45;5,6;| PG-13
https://www.metacritic.com/movie/taken-3;26;4,7;| PG-13
https://www.metacritic.com/movie/takers;45;7,9;| PG-13
https://www.metacritic.com/movie/taking-lives;38;2,3;| Unrated
https://www.metacritic.com/movie/taking-sides;61;5,4;
https://www.metacritic.com/movie/taking-woodstock;55;6,7;| R
https://www.metacritic.com/movie/tale-of-tales;72;6,6;| Not Rated
https://www.metacritic.com/movie/tales-from-earthsea;47;6,1;| PG-13
https://www.metacritic.com/movie/tales-from-the-golden-age;68;7,5;| Not Rated
https://www.metacritic.com/movie/tales-of-erotica;24;7,7;| R
https://www.metacritic.com/movie/tales-of-the-grim-sleeper;85;;| Not Rated
https://www.metacritic.com/movie/tales-of-the-night;66;4,8;| Not Rated
https://www.metacritic.com/movie/tales-of-the-rat-fink;67;5,9;
https://www.metacritic.com/movie/talk-to-her;86;8,2;| R
https://www.metacritic.com/movie/talk-to-me;69;7,6;| R
https://www.metacritic.com/movie/talladega-nights-the-ballad-of-ricky-bobby;66;6,5;| PG-13
https://www.metacritic.com/movie/tallulah;63;7,5;| Not Rated
https://www.metacritic.com/movie/tamala-2010-a-punk-cat-in-space;56;;
https://www.metacritic.com/movie/tamara;34;5,6;| R
https://www.metacritic.com/movie/tamara-drewe;64;6,4;| R
https://www.metacritic.com/movie/tammy;39;3;| R
https://www.metacritic.com/movie/tammys-always-dying;55;;| Not Rated
https://www.metacritic.com/movie/tangerine;86;7,4;| Not Rated
https://www.metacritic.com/movie/tangerines;73;8,2;| Not Rated
https://www.metacritic.com/movie/tangled;71;8,4;| PG
https://www.metacritic.com/movie/tank-432;43;3,9;| Not Rated
https://www.metacritic.com/movie/tanna;75;7,1;| Not Rated
https://www.metacritic.com/movie/tanner-hall;40;4,8;| R
https://www.metacritic.com/movie/tape;71;7,3;| R
https://www.metacritic.com/movie/tape-2020;47;;| Not Rated
https://www.metacritic.com/movie/tarnation;87;7,1;| Unrated
https://www.metacritic.com/movie/tasting-menu;29;4;| PG-13
https://www.metacritic.com/movie/tattoo;66;;
https://www.metacritic.com/movie/taxi;27;4,8;| PG-13
https://www.metacritic.com/movie/taxi-to-the-dark-side;82;7,2;| R
https://www.metacritic.com/movie/taxidermia;83;7,5;
https://www.metacritic.com/movie/tchoupitoulas;81;5,1;| Not Rated
https://www.metacritic.com/movie/te-ata;51;;| PG
https://www.metacritic.com/movie/tea-with-the-dames;85;7,5;| NR
https://www.metacritic.com/movie/teachers-pet;74;7,9;| PG
https://www.metacritic.com/movie/team-america-world-police;64;7,5;| R
https://www.metacritic.com/movie/tears-of-the-black-tiger;69;6,3;| Unrated
https://www.metacritic.com/movie/tears-of-the-sun;48;6,6;| Not Rated
https://www.metacritic.com/movie/ted;62;7;| R
https://www.metacritic.com/movie/ted-2;48;6,2;| R
https://www.metacritic.com/movie/ted-bundy;37;6;| R
https://www.metacritic.com/movie/teddy-bear;70;8,2;| Not Rated
https://www.metacritic.com/movie/teddy-bears-picnic;32;3,5;| R
https://www.metacritic.com/movie/teen-spirit;57;5,5;| Not Rated
https://www.metacritic.com/movie/teen-titans-go!-to-the-movies;69;6,3;| PG
https://www.metacritic.com/movie/teenage;64;;| Not Rated
https://www.metacritic.com/movie/teenage-mutant-ninja-turtles;31;5,1;| PG-13
https://www.metacritic.com/movie/teenage-mutant-ninja-turtles-2;40;5,7;| PG-13
https://www.metacritic.com/movie/teeth;57;5,6;| R
https://www.metacritic.com/movie/tehran-taboo;74;6,6;| Not Rated
https://www.metacritic.com/movie/tekkon-kinkurito;65;7,3;| R
https://www.metacritic.com/movie/teknolust;43;7;| R
https://www.metacritic.com/movie/tel-aviv-on-fire;70;;| Not Rated
https://www.metacritic.com/movie/tell-it-to-the-bees;50;5,6;| TV-MA
https://www.metacritic.com/movie/tell-me-something;61;6,6;| R
https://www.metacritic.com/movie/tell-me-who-i-am;69;8;| Not Rated
https://www.metacritic.com/movie/tell-no-one;82;7,5;| Unrated
https://www.metacritic.com/movie/tell-them-who-you-are;72;6,2;| R
https://www.metacritic.com/movie/temblores;76;6;| NR
https://www.metacritic.com/movie/tempestad;78;;| Not Rated
https://www.metacritic.com/movie/ten;86;8,2;
https://www.metacritic.com/movie/ten-canoes;82;6,4;| Unrated
https://www.metacritic.com/movie/ten-thousand-saints;62;6;| R
https://www.metacritic.com/movie/ten9eight-shoot-for-the-moon;49;5,6;| Unrated
https://www.metacritic.com/movie/tenacious-d-in-the-pick-of-destiny;55;7,2;| R
https://www.metacritic.com/movie/tenet;69;7,2;| PG-13
https://www.metacritic.com/movie/tennessee;42;7,9;| R
https://www.metacritic.com/movie/terminal;27;4,9;| Not Rated
https://www.metacritic.com/movie/terminator-3-rise-of-the-machines;66;7,4;| R
https://www.metacritic.com/movie/terminator-dark-fate;54;3,9;| R
https://www.metacritic.com/movie/terminator-genisys;38;5,8;| PG-13
https://www.metacritic.com/movie/terminator-salvation;49;6;| PG-13
https://www.metacritic.com/movie/terms-and-conditions-may-apply;68;7;| Not Rated
https://www.metacritic.com/movie/terraferma;57;;| R
https://www.metacritic.com/movie/terri;72;6,8;| R
https://www.metacritic.com/movie/terribly-happy;74;7,3;| Unrated
https://www.metacritic.com/movie/terror;73;;| Not Rated
https://www.metacritic.com/movie/terrors-advocate;75;5,3;| Unrated
https://www.metacritic.com/movie/tesla;67;4,9;| NR
https://www.metacritic.com/movie/tesnota-closeness;53;6,2;| Not Rated
https://www.metacritic.com/movie/test;70;6,8;| Not Rated
https://www.metacritic.com/movie/test-pattern;81;5,1;| Not Rated
https://www.metacritic.com/movie/testament-of-youth;76;7,4;| PG-13
https://www.metacritic.com/movie/testosterone;34;7,3;| R
https://www.metacritic.com/movie/tetro;65;6,7;| R
https://www.metacritic.com/movie/texas-chainsaw-3d;31;4,5;| R
https://www.metacritic.com/movie/texas-killing-fields;49;6,3;| R
https://www.metacritic.com/movie/texas-rangers;29;6,2;| PG-13
https://www.metacritic.com/movie/thank-you-for-smoking;71;7,6;| R
https://www.metacritic.com/movie/thank-you-for-your-service-2017;68;6,6;| R
https://www.metacritic.com/movie/thanks-for-sharing;54;6,7;| R
https://www.metacritic.com/movie/that-awkward-moment;36;5,5;| R
https://www.metacritic.com/movie/that-demon-within;51;7,8;| Not Rated
https://www.metacritic.com/movie/that-evening-sun;75;6,6;| PG-13
https://www.metacritic.com/movie/that-man-peter-berlin;64;6,9;
https://www.metacritic.com/movie/that-sugar-film;56;6,6;| Not Rated
https://www.metacritic.com/movie/that-summer;62;;| NR
https://www.metacritic.com/movie/thats-my-boy;31;5;| R
https://www.metacritic.com/movie/thats-what-i-am;53;5,6;| PG
https://www.metacritic.com/movie/thats-what-she-said;22;;| R
https://www.metacritic.com/movie/the-100-year-old-man-who-climbed-out-the-window-and-disappeared;58;6,7;| R
https://www.metacritic.com/movie/the-11th-hour;63;7,2;| PG
https://www.metacritic.com/movie/the-11th-hour-2015;32;;
https://www.metacritic.com/movie/the-12th-man;70;7,8;| NR
https://www.metacritic.com/movie/the-1517-to-paris;45;4,9;| R
https://www.metacritic.com/movie/the-24th;56;;| NR
https://www.metacritic.com/movie/the-33;55;6,3;| PG-13
https://www.metacritic.com/movie/the-40-year-old-virgin;73;8;| Unrated
https://www.metacritic.com/movie/the-5th-wave;33;5,3;| PG-13
https://www.metacritic.com/movie/the-6th-day;49;6,3;| PG-13
https://www.metacritic.com/movie/the-9th-life-of-louis-drax;41;6,2;| R
https://www.metacritic.com/movie/the-a-team;47;7,1;| PG-13
https://www.metacritic.com/movie/the-abandoned;42;5,9;| R
https://www.metacritic.com/movie/the-abandoned-2016;38;7,3;| Not Rated
https://www.metacritic.com/movie/the-abcs-of-death;43;4,2;| Not Rated
https://www.metacritic.com/movie/the-accountant;51;7,3;| R
https://www.metacritic.com/movie/the-act-of-killing;91;8,4;| Not Rated
https://www.metacritic.com/movie/the-addams-family-2;37;3,6;| PG
https://www.metacritic.com/movie/the-addams-family-2019;46;5,2;| PG
https://www.metacritic.com/movie/the-adderall-diaries;42;7,3;| R
https://www.metacritic.com/movie/the-adjustment-bureau;60;7,1;| PG-13
https://www.metacritic.com/movie/the-adventurer-the-curse-of-the-midas-box;39;5,8;| PG
https://www.metacritic.com/movie/the-adventures-of-felix;63;8;
https://www.metacritic.com/movie/the-adventures-of-pluto-nash;12;7,8;| PG-13
https://www.metacritic.com/movie/the-adventures-of-rocky-bullwinkle;36;5,8;| PG
https://www.metacritic.com/movie/the-adventures-of-sharkboy-and-lavagirl-3-d;38;4,5;| PG
https://www.metacritic.com/movie/the-adventures-of-tintin;68;7,8;| PG
https://www.metacritic.com/movie/the-aeronauts;60;5,7;| PG-13
https://www.metacritic.com/movie/the-affair;35;;| Not Rated
https://www.metacritic.com/movie/the-affair-of-the-necklace;42;5,1;| R
https://www.metacritic.com/movie/the-aftermath;43;6;| R
https://www.metacritic.com/movie/the-age-of-adaline;51;7,6;| PG-13
https://www.metacritic.com/movie/the-age-of-shadows;78;7;| Not Rated
https://www.metacritic.com/movie/the-aggressives;65;6,6;
https://www.metacritic.com/movie/the-agony-and-the-ecstasy-of-phil-spector;70;;
https://www.metacritic.com/movie/the-agronomist;82;8,4;| PG-13
https://www.metacritic.com/movie/the-air-i-breathe;37;8,4;| R
https://www.metacritic.com/movie/the-alamo;47;6,3;| PG-13
https://www.metacritic.com/movie/the-almost-man;64;;| Not Rated
https://www.metacritic.com/movie/the-alpinist;67;7,8;| PG-13
https://www.metacritic.com/movie/the-amati-girls;29;8,1;| PG
https://www.metacritic.com/movie/the-amazing-johnathan-documentary;52;5,3;| Not Rated
https://www.metacritic.com/movie/the-amazing-spider-man;66;7;| PG-13
https://www.metacritic.com/movie/the-amazing-spider-man-2;53;6,3;| PG-13
https://www.metacritic.com/movie/the-amazing-truth-about-queen-raquela;57;;| R
https://www.metacritic.com/movie/the-ambassador;67;7,2;| Not Rated
https://www.metacritic.com/movie/the-american;61;6,8;| R
https://www.metacritic.com/movie/the-american-astronaut;51;7,7;
https://www.metacritic.com/movie/the-american-meme;60;;| Not Rated
https://www.metacritic.com/movie/the-amityville-horror;33;7,9;| R
https://www.metacritic.com/movie/the-amusement-park;77;7;| Not Rated
https://www.metacritic.com/movie/the-anarchist-cookbook;36;5,4;| R
https://www.metacritic.com/movie/the-angels-share;66;6,8;| Not Rated
https://www.metacritic.com/movie/the-angriest-man-in-brooklyn;21;5,1;| R
https://www.metacritic.com/movie/the-angry-birds-movie;43;6,4;| PG
https://www.metacritic.com/movie/the-angry-birds-movie-2;60;6,8;| PG
https://www.metacritic.com/movie/the-animal;43;4;| Unrated
https://www.metacritic.com/movie/the-animation-show-2005;76;7,5;| Not Rated
https://www.metacritic.com/movie/the-anniversary-party;56;6,6;| R
https://www.metacritic.com/movie/the-anomaly;27;6,6;| Not Rated
https://www.metacritic.com/movie/the-answer-man;44;7,8;| R
https://www.metacritic.com/movie/the-ant-bully;59;5,6;| PG
https://www.metacritic.com/movie/the-apostate;66;;| Not Rated
https://www.metacritic.com/movie/the-apparition;18;4;| PG-13
https://www.metacritic.com/movie/the-apparition-2018;64;;| Not Rated
https://www.metacritic.com/movie/the-arbor;88;7,6;| Not Rated
https://www.metacritic.com/movie/the-architect;47;;| R
https://www.metacritic.com/movie/the-ardennes;47;5,6;| Unrated
https://www.metacritic.com/movie/the-aristocrats;72;6;| Not Rated
https://www.metacritic.com/movie/the-armor-of-light;69;;| PG-13
https://www.metacritic.com/movie/the-armstrong-lie;67;7,2;| R
https://www.metacritic.com/movie/the-army-of-crime;76;7;
https://www.metacritic.com/movie/the-art-of-getting-by;36;6,5;| PG-13
https://www.metacritic.com/movie/the-art-of-racing-in-the-rain;43;7,5;| PG
https://www.metacritic.com/movie/the-art-of-self-defense;65;6,5;| R
https://www.metacritic.com/movie/the-art-of-the-steal;75;7,8;| Unrated
https://www.metacritic.com/movie/the-art-of-the-steal-2014;53;7,4;| R
https://www.metacritic.com/movie/the-art-of-war;30;7,5;| R
https://www.metacritic.com/movie/the-artist;89;8,1;
https://www.metacritic.com/movie/the-artist-and-the-model;53;7,3;| R
https://www.metacritic.com/movie/the-artists-wife;53;;| R
https://www.metacritic.com/movie/the-aryan-couple;29;4,6;| PG-13
https://www.metacritic.com/movie/the-aspern-papers;28;;| R
https://www.metacritic.com/movie/the-assassin;80;6,4;| Not Rated
https://www.metacritic.com/movie/the-assassination-of-jesse-james-by-the-coward-robert-ford;68;8;| R
https://www.metacritic.com/movie/the-assassination-of-richard-nixon;63;8,2;| TV-MA
https://www.metacritic.com/movie/the-assault;55;;| R
https://www.metacritic.com/movie/the-assignment;34;6,5;| R
https://www.metacritic.com/movie/the-assistant;79;5,3;| Not Rated
https://www.metacritic.com/movie/the-astronaut-farmer;55;5,6;| PG
https://www.metacritic.com/movie/the-attack;74;6,7;| R
https://www.metacritic.com/movie/the-attorney;55;;| Not Rated
https://www.metacritic.com/movie/the-audition;64;;| Not Rated
https://www.metacritic.com/movie/the-aura;78;8;| Unrated
https://www.metacritic.com/movie/the-auschwitz-report;79;;| Not Rated
https://www.metacritic.com/movie/the-autobiography-of-nicolae-ceausescu;87;;| Not Rated
https://www.metacritic.com/movie/the-autopsy-of-jane-doe;65;6,9;| Not Rated
https://www.metacritic.com/movie/the-avengers-2012;69;8;| PG-13
https://www.metacritic.com/movie/the-aviator;77;8,6;| PG-13
https://www.metacritic.com/movie/the-awakening;53;6,7;| R
https://www.metacritic.com/movie/the-b-side-elsa-dorfmans-portrait-photography;77;;| Not Rated
https://www.metacritic.com/movie/the-baader-meinhof-complex;76;7,5;| R
https://www.metacritic.com/movie/the-babadook;86;8,4;| Not Rated
https://www.metacritic.com/movie/the-babymakers;30;3,9;| R
https://www.metacritic.com/movie/the-babysitters;35;5,7;| R
https://www.metacritic.com/movie/the-back-up-plan;34;5,6;| PG-13
https://www.metacritic.com/movie/the-backyard;61;;| Unrated
https://www.metacritic.com/movie/the-bad-batch;62;5,5;| R
https://www.metacritic.com/movie/the-bad-kids;75;;| Not Rated
https://www.metacritic.com/movie/the-bad-lieutenant-port-of-call---new-orleans;69;6,8;| R
https://www.metacritic.com/movie/the-bag-man;28;5,4;| R
https://www.metacritic.com/movie/the-ballad-of-bering-strait;49;;
https://www.metacritic.com/movie/the-ballad-of-buster-scruggs;79;7,5;| Not Rated
https://www.metacritic.com/movie/the-ballad-of-genesis-and-lady-jaye;68;;| Not Rated
https://www.metacritic.com/movie/the-ballad-of-jack-and-rose;59;6,9;| R
https://www.metacritic.com/movie/the-ballad-of-lefty-brown;64;6,3;| Not Rated
https://www.metacritic.com/movie/the-ballad-of-ramblin-jack;72;;| PG-13
https://www.metacritic.com/movie/the-bands-visit;80;8,1;| PG-13
https://www.metacritic.com/movie/the-bang-bang-club;48;6;| Not Rated
https://www.metacritic.com/movie/the-banger-sisters;48;8,5;| R
https://www.metacritic.com/movie/the-banishing;48;;| Not Rated
https://www.metacritic.com/movie/the-banishment;59;7,3;| Not Rated
https://www.metacritic.com/movie/the-bank;54;8,5;| Not Rated
https://www.metacritic.com/movie/the-banker;59;7,5;| R
https://www.metacritic.com/movie/the-banshee-chapter;62;6,4;| R
https://www.metacritic.com/movie/the-barbarian-invasions;70;5,6;| R
https://www.metacritic.com/movie/the-barber;39;3,7;| R
https://www.metacritic.com/movie/the-basket;53;;| PG
https://www.metacritic.com/movie/the-battered-bastards-of-baseball;75;7,1;| Not Rated
https://www.metacritic.com/movie/the-battle-of-shaker-heights;33;3,7;| PG-13
https://www.metacritic.com/movie/the-baxter;51;6,5;| PG-13
https://www.metacritic.com/movie/the-bay;65;6,8;| R
https://www.metacritic.com/movie/the-baytown-outlaws;33;7;| R
https://www.metacritic.com/movie/the-beach;43;8,2;| R
https://www.metacritic.com/movie/the-beach-bum;55;5,5;| R
https://www.metacritic.com/movie/the-beach-house;64;6,1;| Not Rated
https://www.metacritic.com/movie/the-beaches-of-agnes;86;7,1;
https://www.metacritic.com/movie/the-beat-that-my-heart-skipped;75;7,9;| Unrated
https://www.metacritic.com/movie/the-beatles-eight-days-a-week---the-touring-years;72;8,5;| Not Rated
https://www.metacritic.com/movie/the-beautiful-city;69;8,2;
https://www.metacritic.com/movie/the-beautiful-country;64;8,1;| R
https://www.metacritic.com/movie/the-beauty-academy-of-kabul;68;;| Not Rated
https://www.metacritic.com/movie/the-beaver;60;6,4;| PG-13
https://www.metacritic.com/movie/the-bee-gees-how-can-you-mend-a-broken-heart;78;8,1;| TV-MA
https://www.metacritic.com/movie/the-beguiled;77;6,2;| R
https://www.metacritic.com/movie/the-believer;75;8,7;| R
https://www.metacritic.com/movie/the-belko-experiment;44;5,1;| R
https://www.metacritic.com/movie/the-benchwarmers;25;5,3;| PG-13
https://www.metacritic.com/movie/the-benefactor;40;5,1;| Not Rated
https://www.metacritic.com/movie/the-berlin-file;54;5;| Not Rated
https://www.metacritic.com/movie/the-best-and-the-brightest;26;1,5;| Not Rated
https://www.metacritic.com/movie/the-best-exotic-marigold-hotel;62;7,4;| PG-13
https://www.metacritic.com/movie/the-best-man-holiday;59;5,8;| R
https://www.metacritic.com/movie/the-best-of-enemies;49;6,5;| PG-13
https://www.metacritic.com/movie/the-best-of-me;29;5,3;| PG-13
https://www.metacritic.com/movie/the-best-of-youth;89;8,8;| R
https://www.metacritic.com/movie/the-best-offer;49;7,6;| R
https://www.metacritic.com/movie/the-beta-test;72;6,7;| NR
https://www.metacritic.com/movie/the-betrayal---nerakhoon;78;8,3;| Not Rated
https://www.metacritic.com/movie/the-better-angels;53;4;| PG
https://www.metacritic.com/movie/the-bfg;66;6;| PG
https://www.metacritic.com/movie/the-big-bang;25;4,8;| R
https://www.metacritic.com/movie/the-big-bounce;42;2;| R
https://www.metacritic.com/movie/the-big-fix;57;;| Not Rated
https://www.metacritic.com/movie/the-big-kahuna;56;7;| TV-MA
https://www.metacritic.com/movie/the-big-picture;71;6,5;| Not Rated
https://www.metacritic.com/movie/the-big-red-one;77;8;| PG
https://www.metacritic.com/movie/the-big-risk;84;7,3;
https://www.metacritic.com/movie/the-big-short;81;8,1;| R
https://www.metacritic.com/movie/the-big-sick;86;7,1;| R
https://www.metacritic.com/movie/the-big-tease;53;;| R
https://www.metacritic.com/movie/the-big-ugly;52;;| R
https://www.metacritic.com/movie/the-big-uneasy;54;;| Not Rated
https://www.metacritic.com/movie/the-big-wedding;28;4,5;| R
https://www.metacritic.com/movie/the-big-year;53;6,3;| PG-13
https://www.metacritic.com/movie/the-biggest-little-farm;73;7,5;| Not Rated
https://www.metacritic.com/movie/the-binge;35;4,6;| Not Rated
https://www.metacritic.com/movie/the-birth-of-a-nation;69;5,4;| R
https://www.metacritic.com/movie/the-black-balloon;68;7;| PG-13
https://www.metacritic.com/movie/the-black-dahlia;49;2,8;| R
https://www.metacritic.com/movie/the-black-panthers-vanguard-of-the-revolution;79;5,4;| Not Rated
https://www.metacritic.com/movie/the-black-power-mixtape-1967-1975;73;6,3;| Not Rated
https://www.metacritic.com/movie/the-black-tulip;37;;
https://www.metacritic.com/movie/the-black-waters-of-echos-pond;31;5,3;| R
https://www.metacritic.com/movie/the-blackcoats-daughter;68;6,7;| R
https://www.metacritic.com/movie/the-blazing-world;33;;| NR
https://www.metacritic.com/movie/the-bleeding-edge;74;7,7;| TV-14
https://www.metacritic.com/movie/the-blind-side;53;7,4;| PG-13
https://www.metacritic.com/movie/the-blind-swordsman-zatoichi;75;7,6;| R
https://www.metacritic.com/movie/the-bling-ring;66;6,3;| R
https://www.metacritic.com/movie/the-blonds;63;;| Not Rated
https://www.metacritic.com/movie/the-blood-of-my-brother;63;;
https://www.metacritic.com/movie/the-blossoming-of-maximo-oliveros;70;;
https://www.metacritic.com/movie/the-blue-angel;88;7,8;
https://www.metacritic.com/movie/the-blue-room;73;4,7;| Not Rated
https://www.metacritic.com/movie/the-body;21;6,3;| PG-13
https://www.metacritic.com/movie/the-body-remembers-when-the-world-broke-open;87;;| TV-MA
https://www.metacritic.com/movie/the-book-of-eli;53;7,1;| R
https://www.metacritic.com/movie/the-book-of-henry;31;4,7;| PG-13
https://www.metacritic.com/movie/the-book-of-life;67;7,3;| PG
https://www.metacritic.com/movie/the-book-thief;53;7,2;| PG-13
https://www.metacritic.com/movie/the-booksellers;72;;| Not Rated
https://www.metacritic.com/movie/the-bookshop;62;6,5;| PG
https://www.metacritic.com/movie/the-boondock-saints-ii-all-saints-day;24;6;| R
https://www.metacritic.com/movie/the-boss;40;4,6;| R
https://www.metacritic.com/movie/the-boss-baby;50;5,1;| PG
https://www.metacritic.com/movie/the-boss-baby-family-business;39;5,1;| PG
https://www.metacritic.com/movie/the-boss-of-it-all;71;7,3;| Not Rated
https://www.metacritic.com/movie/the-bounty-hunter;22;4,1;| PG-13
https://www.metacritic.com/movie/the-bourne-identity;68;7,6;| PG-13
https://www.metacritic.com/movie/the-bourne-legacy;61;6,1;| PG-13
https://www.metacritic.com/movie/the-bourne-supremacy;73;8,7;| PG-13
https://www.metacritic.com/movie/the-bourne-ultimatum;85;7,6;| PG-13
https://www.metacritic.com/movie/the-box;47;2,5;| PG-13
https://www.metacritic.com/movie/the-boxtrolls;61;7;| PG
https://www.metacritic.com/movie/the-boy;42;7,2;| PG-13
https://www.metacritic.com/movie/the-boy-2015;45;5,6;| Not Rated
https://www.metacritic.com/movie/the-boy-and-the-beast;65;7,2;| Not Rated
https://www.metacritic.com/movie/the-boy-downstairs;59;;| PG-13
https://www.metacritic.com/movie/the-boy-from-medellin;69;;| R
https://www.metacritic.com/movie/the-boy-in-the-striped-pajamas;55;7,3;| PG-13
https://www.metacritic.com/movie/the-boy-next-door;30;5,3;| R
https://www.metacritic.com/movie/the-boy-who-harnessed-the-wind;68;7,6;| TV-PG
https://www.metacritic.com/movie/the-boys-are-back;57;5,6;| PG-13
https://www.metacritic.com/movie/the-boys-girl-from-county-clare;59;6,9;| R
https://www.metacritic.com/movie/the-boys-in-the-band;70;6,7;| R
https://www.metacritic.com/movie/the-boys-of-baraka;71;6,7;| Unrated
https://www.metacritic.com/movie/the-boys-the-sherman-brothers-story;78;6,9;| PG
https://www.metacritic.com/movie/the-brand-new-testament;70;7,2;| Not Rated
https://www.metacritic.com/movie/the-brass-teapot;43;6,9;| R
https://www.metacritic.com/movie/the-brave-one;56;6,9;| R
https://www.metacritic.com/movie/the-bread-my-sweet;54;7,9;| Unrated
https://www.metacritic.com/movie/the-breadwinner;78;8;| PG-13
https://www.metacritic.com/movie/the-break-up;45;7,5;| PG-13
https://www.metacritic.com/movie/the-breaker-upperers;76;6,3;| Not Rated
https://www.metacritic.com/movie/the-bridesmaid;74;7,3;
https://www.metacritic.com/movie/the-bridge;58;6,6;| R
https://www.metacritic.com/movie/the-bridge-of-san-luis-rey;25;6,4;| PG
https://www.metacritic.com/movie/the-brink;71;;| Not Rated
https://www.metacritic.com/movie/the-broken-circle-breakdown;70;7,9;| Not Rated
https://www.metacritic.com/movie/the-broken-hearts-club-a-romantic-comedy;51;6,4;| R
https://www.metacritic.com/movie/the-broken-hearts-gallery;57;8,2;| PG-13
https://www.metacritic.com/movie/the-broken-tower;46;;
https://www.metacritic.com/movie/the-bronze;44;6,5;| R
https://www.metacritic.com/movie/the-brooklyn-brothers-beat-the-best;54;;| Not Rated
https://www.metacritic.com/movie/the-brothers;50;7,5;| R
https://www.metacritic.com/movie/the-brothers-bloom;55;8,4;| PG-13
https://www.metacritic.com/movie/the-brothers-grimm;51;7,3;| PG-13
https://www.metacritic.com/movie/the-brothers-grimsby;44;6;| R
https://www.metacritic.com/movie/the-brothers-solomon;32;8;| R
https://www.metacritic.com/movie/the-brown-bunny;51;6,9;| Not Rated
https://www.metacritic.com/movie/the-bubble;61;7,9;| Unrated
https://www.metacritic.com/movie/the-bucket-list;42;7,4;| PG-13
https://www.metacritic.com/movie/the-bully-project;74;7,3;| Not Rated
https://www.metacritic.com/movie/the-burning-plain;45;7,4;| R
https://www.metacritic.com/movie/the-burnt-orange-heresy;57;6,2;| R
https://www.metacritic.com/movie/the-business-of-being-born;68;6,8;
https://www.metacritic.com/movie/the-business-of-fancydancing;49;7,5;
https://www.metacritic.com/movie/the-business-of-strangers;67;6,3;| R
https://www.metacritic.com/movie/the-butchers-son;51;;
https://www.metacritic.com/movie/the-butterfly;64;8,2;
https://www.metacritic.com/movie/the-butterfly-effect;30;8,5;| R
https://www.metacritic.com/movie/the-bye-bye-man;37;3,2;| R
https://www.metacritic.com/movie/the-cabin-in-the-woods;72;8,2;| R
https://www.metacritic.com/movie/the-cage-fighter;71;;| NR
https://www.metacritic.com/movie/the-cake-eaters;60;5,3;| R
https://www.metacritic.com/movie/the-cakemaker;74;7,7;| Not Rated
https://www.metacritic.com/movie/the-call;51;6,5;| R
https://www.metacritic.com/movie/the-call-of-the-wild;48;6,4;| PG
https://www.metacritic.com/movie/the-calling;46;6;| R
https://www.metacritic.com/movie/the-camden-28;73;;
https://www.metacritic.com/movie/the-campaign-2012;50;6;| R
https://www.metacritic.com/movie/the-canyons;36;5,8;| Not Rated
https://www.metacritic.com/movie/the-capote-tapes;64;;| Not Rated
https://www.metacritic.com/movie/the-captain;67;7,8;| Not Rated
https://www.metacritic.com/movie/the-captive-2014;36;5,2;| Not Rated
https://www.metacritic.com/movie/the-card-counter;77;6,8;
https://www.metacritic.com/movie/the-cartel;59;;
https://www.metacritic.com/movie/the-case-against-8;78;7,5;| Not Rated
https://www.metacritic.com/movie/the-cat-in-the-hat;19;3,9;| PG
https://www.metacritic.com/movie/the-cat-returns-2002;70;7,1;| G
https://www.metacritic.com/movie/the-catcher-was-a-spy;49;6,4;| R
https://www.metacritic.com/movie/the-catechism-cataclysm;47;;| Not Rated
https://www.metacritic.com/movie/the-cats-meow;63;8,7;| PG-13
https://www.metacritic.com/movie/the-cats-of-mirikitani;73;8,7;
https://www.metacritic.com/movie/the-cave;30;7,5;| PG-13
https://www.metacritic.com/movie/the-cave-2019;83;7;| PG-13
https://www.metacritic.com/movie/the-cave-of-the-yellow-dog;73;8,4;| G
https://www.metacritic.com/movie/the-cavemans-valentine;44;3,8;| R
https://www.metacritic.com/movie/the-celestine-prophecy;23;4,4;| PG
https://www.metacritic.com/movie/the-cell;40;8,7;| R
https://www.metacritic.com/movie/the-center-of-the-world;44;;| Unrated
https://www.metacritic.com/movie/the-central-park-five;79;8;| Not Rated
https://www.metacritic.com/movie/the-challenge;69;;| Not Rated
https://www.metacritic.com/movie/the-chambermaid;81;7,5;| Not Rated
https://www.metacritic.com/movie/the-change-up;39;5,9;| R
https://www.metacritic.com/movie/the-changeover;69;6,8;| Not Rated
https://www.metacritic.com/movie/the-chaperone;33;6,5;| PG-13
https://www.metacritic.com/movie/the-chaperone-2019;49;6,6;| Not Rated
https://www.metacritic.com/movie/the-chaser;64;8;| Not Rated
https://www.metacritic.com/movie/the-chateau;54;;| R
https://www.metacritic.com/movie/the-cherry-orchard;56;6,3;| Not Rated
https://www.metacritic.com/movie/the-childhood-of-a-leader;68;6,9;| Not Rated
https://www.metacritic.com/movie/the-children-act;62;6,9;| R
https://www.metacritic.com/movie/the-children-of-huang-shi;49;6,5;| R
https://www.metacritic.com/movie/the-children-of-the-century;59;;
https://www.metacritic.com/movie/the-china-hustle;67;7,2;| Not Rated
https://www.metacritic.com/movie/the-choice;26;4,6;| PG-13
https://www.metacritic.com/movie/the-chorus;56;8;| PG-13
https://www.metacritic.com/movie/the-christmas-candle;33;;| PG
https://www.metacritic.com/movie/the-christmas-chronicles;52;7,1;| TV-PG
https://www.metacritic.com/movie/the-christmas-chronicles-2;51;5,2;| PG
https://www.metacritic.com/movie/the-chronicles-of-narnia-prince-caspian;62;6,6;| PG
